contestId,index,name,rating,tags
2021,E1,Digital Village (Easy Version),2300.0,"brute force, data structures, dfs and similar, dp, dsu, fft, graphs, greedy, implementation, math, trees"
2021,D,"Boss, Thirsty",2500.0,"dp, greedy, implementation"
2021,C2,Adjust The Presentation (Hard Version),1900.0,"constructive algorithms, data structures, greedy, implementation, sortings"
2021,C1,Adjust The Presentation (Easy Version),1300.0,"constructive algorithms, greedy"
2021,B,Maximize Mex,1200.0,"brute force, greedy, math, number theory"
2021,A,Meaning Mean,800.0,"data structures, greedy, math, sortings"
2020,F,Count Leaves,2900.0,"dp, math, number theory"
2020,E,Expected Power,2000.0,"bitmasks, dp, math, probabilities"
2020,D,Connect the Dots,1800.0,"brute force, dp, dsu, graphs, math, trees"
2020,C,Bitwise Balancing,1400.0,"bitmasks, hashing, implementation, math, schedules, ternary search"
2020,B,Brightness Begins,1200.0,"binary search, math"
2020,A,Find Minimum Operations,800.0,"bitmasks, brute force, greedy, math, number theory"
2019,B,All Pairs Segments,1200.0,"implementation, math"
2019,A,Max Plus Size,800.0,"brute force, dp, greedy"
2018,F3,Speedbreaker Counting (Hard Version),3100.0,"dp, greedy, math"
2018,F2,Speedbreaker Counting (Medium Version),3000.0,"dp, greedy, math"
2018,F1,Speedbreaker Counting (Easy Version),2900.0,"combinatorics, dp, greedy, math"
2018,E2,Complex Segments (Hard Version),3400.0,"binary search, data structures, divide and conquer, dsu, greedy, math, sortings"
2018,E1,Complex Segments (Easy Version),3300.0,"binary search, data structures, divide and conquer, dsu, greedy, math, sortings"
2018,D,Max Plus Min Plus Size,2200.0,"data structures, dp, dsu, greedy, implementation, matrices, sortings"
2018,C,Tree Pruning,1700.0,"brute force, dfs and similar, greedy, sortings, trees"
2018,B,Speedbreaker,1900.0,"binary search, data structures, dp, greedy, implementation, two pointers"
2018,A,Cards Partition,1600.0,"2-sat, brute force, greedy, implementation, math"
2014,H,Robin Hood Archery,1900.0,"data structures, divide and conquer, greedy, hashing"
2014,G,Milky Days,2200.0,"brute force, data structures, greedy, implementation"
2014,F,Sheriff's Defense,2000.0,"dfs and similar, dp, greedy, trees"
2014,E,Rendez-vous de Marian et Robin,1800.0,"dfs and similar, graphs, shortest paths"
2014,D,Robert Hood and Mrs Hood,1400.0,"brute force, data structures, greedy, sortings"
2014,C,Robin Hood in Town,1100.0,"binary search, greedy, math"
2014,B,Robin Hood and the Major Oak,800.0,math
2014,A,Robin Helps,800.0,"greedy, implementation"
2013,F2,Game in Tree (Hard Version),3500.0,"binary search, data structures, trees"
2013,F1,Game in Tree (Easy Version),2700.0,"binary search, brute force, data structures, dp, games, greedy, implementation, trees"
2013,E,Prefix GCD,2200.0,"brute force, dp, greedy, math, number theory"
2013,D,Minimize the Difference,1900.0,"binary search, greedy"
2013,C,Password Cracking,1400.0,"constructive algorithms, interactive, strings"
2013,B,Battle for Survive,900.0,"constructive algorithms, greedy, math"
2013,A,Zhan's Blender,800.0,"constructive algorithms, math"
2011,I,Stack and Queue,,"*special, data structures, divide and conquer"
2011,H,Strange Matrix,,"*special, graphs, greedy"
2011,G,Removal of a Permutation,,*special
2011,F,Good Subarray,,"*special, data structures, greedy"
2011,E,Rock-Paper-Scissors Bot,,"*special, greedy, strings"
2011,D,Among Wolves,,*special
2011,C,Split the Expression,,*special
2011,B,Shuffle,,*special
2011,A,Problem Solving,,*special
2010,C2,Message Transmission Error (hard version),1700.0,"hashing, string suffix structures, strings, two pointers"
2010,C1,Message Transmission Error (easy version),1400.0,"brute force, strings"
2010,B,Three Brothers,800.0,"brute force, implementation, math"
2010,A,Alternating Sum of Numbers,800.0,"brute force, implementation, math"
2009,G3,Yunli's Subarray Queries (extreme version),2700.0,"data structures, dp, implementation"
2009,G2,Yunli's Subarray Queries (hard version),2200.0,"binary search, data structures, dp"
2009,G1,Yunli's Subarray Queries (easy version),1900.0,"binary search, data structures, two pointers"
2009,F,Firefly's Queries,1700.0,"bitmasks, data structures, flows, math"
2009,E,Klee's SUPER DUPER LARGE Array!!!,1400.0,"binary search, math, ternary search"
2009,D,Satyam and Counting,1400.0,"geometry, math"
2009,C,The Legend of Freya the Frog,1100.0,"implementation, math"
2009,B,osu!mania,800.0,"brute force, implementation"
2009,A,Minimize!,800.0,"brute force, math"
2008,H,Sakurako's Test,2100.0,"binary search, brute force, greedy, math, number theory"
2008,G,Sakurako's Task,1800.0,"binary search, greedy, math, number theory"
2008,F,Sakurako's Box,1400.0,"combinatorics, math, number theory"
2008,E,Alternating String,1500.0,"brute force, data structures, dp, greedy, implementation, strings"
2008,D,Sakurako's Hobby,1100.0,"dp, dsu, graphs, math"
2008,C,Longest Good Array,800.0,"binary search, brute force, math"
2008,B,Square or Not,800.0,"brute force, math, strings"
2008,A,Sakurako's Exam,800.0,"brute force, constructive algorithms, greedy, math"
2007,C,Dora and C++,1500.0,"math, number theory"
2007,B,Index and Maximum Value,900.0,"data structures, greedy"
2007,A,Dora's Set,800.0,"greedy, math, number theory"
2006,F,Dora's Paint,3500.0,"brute force, combinatorics, constructive algorithms, graphs, implementation"
2006,E,Iris's Full Binary Tree,3100.0,"brute force, data structures, dfs and similar, trees"
2006,D,Iris and Adjacent Products,2600.0,"data structures, greedy, implementation, math"
2006,C,Eri and Expanded Sets,2300.0,"data structures, divide and conquer, math, number theory, two pointers"
2006,B,Iris and the Tree,1800.0,"brute force, data structures, dfs and similar, dsu, math, trees"
2006,A,Iris and Game on the Tree,1700.0,"constructive algorithms, dfs and similar, games, graphs, greedy, trees"
2005,E2,Subtangle Game (Hard Version),2500.0,"data structures, dp, games, greedy, implementation"
2005,E1,Subtangle Game (Easy Version),2100.0,"dp, games, greedy, implementation"
2005,D,Alter the GCD,2400.0,"binary search, brute force, data structures, divide and conquer, implementation, number theory"
2005,C,Lazy Narek,1800.0,"dp, implementation, strings"
2005,B2,The Strict Teacher (Hard Version),1200.0,"binary search, greedy, math, sortings"
2005,B1,The Strict Teacher (Easy Version),1000.0,"greedy, math, sortings"
2005,A,Simple Palindrome,900.0,"combinatorics, constructive algorithms, greedy, math"
2004,G,Substring Compression,3200.0,"data structures, dp, matrices"
2004,F,Make a Palindrome,2600.0,"binary search, brute force, data structures, greedy, math"
2004,E,Not a Nim Problem,2100.0,"brute force, games, math, number theory"
2004,D,Colored Portals,1600.0,"binary search, brute force, data structures, graphs, greedy, implementation, shortest paths"
2004,C,Splitting Items,1100.0,"games, greedy, sortings"
2004,B,Game with Doors,1000.0,"brute force, greedy"
2004,A,Closest Point,800.0,"implementation, math"
2003,F,Turtle and Three Sequences,2800.0,"brute force, data structures, dp, greedy, math, probabilities, two pointers"
2003,E2,Turtle and Inversions (Hard Version),2700.0,"brute force, data structures, divide and conquer, dp, greedy, math, two pointers"
2003,E1,Turtle and Inversions (Easy Version),2600.0,"brute force, divide and conquer, dp, greedy, math"
2003,D2,Turtle and a MEX Problem (Hard Version),2100.0,"dfs and similar, dp, graphs, greedy, implementation, math"
2003,D1,Turtle and a MEX Problem (Easy Version),1500.0,"greedy, math"
2003,C,Turtle and Good Pairs,1200.0,"constructive algorithms, greedy, sortings, strings"
2003,B,Turtle and Piggy Are Playing a Game 2,800.0,"games, greedy, sortings"
2003,A,Turtle and Good Strings,800.0,"greedy, strings"
2002,H,Counting 101,3500.0,greedy
2002,G,Lattice Optimizing,3400.0,"bitmasks, brute force, hashing, meet-in-the-middle"
2002,F2,Court Blue (Hard Version),2800.0,"brute force, dp, math, number theory"
2002,F1,Court Blue (Easy Version),2600.0,"brute force, dfs and similar, dp, math, number theory"
2002,E,Cosmic Rays,2300.0,"brute force, data structures, dp"
2002,D2,DFS Checker (Hard Version),2300.0,"binary search, data structures, dfs and similar, graphs, hashing, trees"
2002,D1,DFS Checker (Easy Version),1900.0,"brute force, data structures, dfs and similar, graphs, hashing, trees"
2002,C,Black Circles,1200.0,"brute force, geometry, greedy, math"
2002,B,Removals Game,1000.0,"constructive algorithms, games"
2002,A,Distanced Coloring,800.0,"constructive algorithms, implementation, math"
2001,E2,Deterministic Heap (Hard Version),2900.0,"combinatorics, dp, trees"
2001,E1,Deterministic Heap (Easy Version),2400.0,"combinatorics, dp, math, trees"
2001,D,Longest Max Min Subsequence,1900.0,"brute force, constructive algorithms, data structures, greedy, implementation"
2001,C,Guess The Tree,1500.0,"binary search, brute force, dfs and similar, divide and conquer, dsu, greedy, interactive, trees"
2001,B,Generate Permutation,800.0,constructive algorithms
2001,A,Make All Equal,800.0,"greedy, implementation"
2000,H,Ksyusha and the Loaded Set,2200.0,"binary search, brute force, data structures, implementation"
2000,G,Call During the Journey,2100.0,"binary search, brute force, graphs, greedy, shortest paths"
2000,F,Color Rows and Columns,1900.0,"dp, greedy, implementation, math"
2000,E,Photoshoot for Gorillas,1400.0,"combinatorics, data structures, greedy, math"
2000,D,Right Left Wrong,1200.0,"greedy, implementation, two pointers"
2000,C,Numeric String Template,1000.0,"data structures, strings"
2000,B,Seating in a Bus,800.0,two pointers
2000,A,Primary Task,800.0,"implementation, math, strings"
1999,G2,Ruler (hard version),1700.0,"binary search, interactive, ternary search"
1999,G1,Ruler (easy version),1500.0,"binary search, interactive"
1999,F,Expected Median,1500.0,"combinatorics, math"
1999,E,Triple Operations,1300.0,"dp, implementation, math"
1999,D,Slavic's Exam,1100.0,"greedy, implementation, strings"
1999,C,Showering,800.0,"greedy, implementation"
1999,B,Card Game,1000.0,"brute force, constructive algorithms, implementation"
1999,A,A+B Again?,800.0,"implementation, math"
1998,E2,Eliminating Balls With Merging (Hard Version),2500.0,"binary search, brute force, data structures, divide and conquer, greedy, implementation"
1998,E1,Eliminating Balls With Merging (Easy Version),2200.0,"binary search, brute force, data structures, divide and conquer, greedy"
1998,D,Determine Winning Islands in Race,2100.0,"data structures, dp, graphs, greedy, shortest paths"
1998,C,Perform Operations to Maximize Score,1900.0,"binary search, brute force, constructive algorithms, greedy, implementation"
1998,B,Minimize Equal Sum Subarrays,1000.0,"constructive algorithms, math, number theory"
1998,A,Find K Distinct Points with Fixed Center,800.0,"constructive algorithms, implementation, math"
1997,F,Chips on a Line,2700.0,"brute force, combinatorics, dp, greedy, math"
1997,E,Level Up,2200.0,"binary search, brute force, data structures, divide and conquer, implementation"
1997,D,Maximize the Root,1500.0,"binary search, dfs and similar, dp, greedy, trees"
1997,C,Even Positions,1100.0,"constructive algorithms, data structures, greedy"
1997,B,Make Three Regions,1100.0,"constructive algorithms, two pointers"
1997,A,Strong Password,800.0,"brute force, implementation, strings"
1996,G,Penacony,2200.0,"brute force, data structures, graphs, greedy, hashing"
1996,F,Bomb,1900.0,"binary search, greedy, math"
1996,E,Decode,1600.0,"combinatorics, data structures, implementation, math"
1996,D,Fun,1500.0,"binary search, brute force, combinatorics, math, number theory"
1996,C,Sort,1200.0,"dp, greedy, sortings, strings"
1996,B,Scale,800.0,"greedy, implementation"
1996,A,Legs,800.0,"binary search, math, ternary search"
1995,E2,Let Me Teach You a Lesson (Hard Version),2900.0,"data structures, dp, matrices, two pointers"
1995,E1,Let Me Teach You a Lesson (Easy Version),2700.0,"2-sat, data structures, dp, matrices, two pointers"
1995,D,Cases,2300.0,"bitmasks, brute force, dp, strings"
1995,C,Squaring,1800.0,"brute force, constructive algorithms, greedy, implementation, math, number theory"
1995,B2,Bouquet (Hard Version),1700.0,"binary search, data structures, greedy, math, sortings, two pointers"
1995,B1,Bouquet (Easy Version),1100.0,"binary search, brute force, greedy, sortings, two pointers"
1995,A,Diagonals,800.0,"brute force, greedy, implementation, math"
1994,H,Fortnite,3500.0,"combinatorics, constructive algorithms, games, greedy, hashing, interactive, math, number theory, strings"
1994,G,Minecraft,2600.0,"bitmasks, brute force, dp, graphs, math"
1994,F,Stardew Valley,2500.0,"constructive algorithms, dfs and similar, graphs, trees"
1994,E,Wooden Game,2000.0,"bitmasks, greedy, math, trees"
1994,D,Funny Game,1900.0,"constructive algorithms, dsu, graphs, greedy, math, number theory, trees"
1994,C,Hungry Games,1600.0,"binary search, dp, two pointers"
1994,B,Fun Game,1100.0,"bitmasks, constructive algorithms, greedy, math"
1994,A,Diverse Game,800.0,"constructive algorithms, greedy, implementation"
1993,F2,Dyn-scripted Robot (Hard Version),2800.0,"chinese remainder theorem, math, number theory"
1993,F1,Dyn-scripted Robot (Easy Version),2400.0,"brute force, chinese remainder theorem, constructive algorithms, math, number theory"
1993,E,Xor-Grid Problem,2700.0,"bitmasks, constructive algorithms, dp, implementation"
1993,D,Med-imize,2200.0,"binary search, dp, greedy"
1993,C,Light Switches,1400.0,"implementation, math"
1993,B,Parity and Sum,1100.0,"constructive algorithms, greedy"
1993,A,Question Marks,800.0,"greedy, implementation"
1992,G,Ultra-Meow,2000.0,"combinatorics, dp, math"
1992,F,Valuable Cards,1900.0,"brute force, dp, greedy, number theory, two pointers"
1992,E,Novice's Mistake,1700.0,"brute force, constructive algorithms, implementation, math, strings"
1992,D,Test of Love,1200.0,"dp, greedy, implementation"
1992,C,Gorilla and Permutation,900.0,"constructive algorithms, math"
1992,B,Angry Monk,800.0,"greedy, math, sortings"
1992,A,Only Pluses,800.0,"brute force, constructive algorithms, greedy, math, sortings"
1991,I,Grid Game,3500.0,"constructive algorithms, games, graph matchings, greedy, interactive"
1991,H,Prime Split Game,3300.0,"bitmasks, dp, fft, games, math, number theory"
1991,G,Grid Reset,2700.0,"constructive algorithms, greedy, implementation"
1991,F,Triangle Formation,2200.0,"brute force, greedy, implementation, math, sortings"
1991,E,Coloring Game,1900.0,"constructive algorithms, dfs and similar, games, graphs, greedy, interactive"
1991,D,Prime XOR Coloring,1900.0,"bitmasks, constructive algorithms, graphs, greedy, math, number theory"
1991,C,Absolute Zero,1300.0,"constructive algorithms, greedy, math"
1991,B,AND Reconstruction,1100.0,"bitmasks, constructive algorithms, greedy"
1991,A,Maximize the Last Element,800.0,"greedy, implementation"
1990,F,Polygonal Segments,2800.0,"brute force, data structures, divide and conquer, dp, greedy, two pointers"
1990,E2,Catch the Mole(Hard Version),2600.0,"binary search, data structures, dfs and similar, divide and conquer, interactive, trees"
1990,E1,Catch the Mole(Easy Version),2500.0,"binary search, data structures, dfs and similar, interactive, trees"
1990,D,Grid Puzzle,1800.0,"bitmasks, brute force, dp, greedy, implementation"
1990,C,Mad MAD Sum,1500.0,"brute force, greedy, math"
1990,B,Array Craft,1200.0,"constructive algorithms, greedy"
1990,A,Submission Bait,900.0,"brute force, games, greedy, sortings"
1989,F,Simultaneous Coloring,3000.0,"dfs and similar, divide and conquer, graphs"
1989,E,Distance to Different,2300.0,"combinatorics, dp, math"
1989,D,Smithing Skill,1900.0,"brute force, data structures, dp, greedy, math, sortings, two pointers"
1989,C,Two Movies,1400.0,"greedy, math"
1989,B,Substring and Subsequence,1200.0,"brute force, greedy, strings"
1989,A,Catch the Coin,800.0,implementation
1988,F,Heartbeat,3000.0,"combinatorics, dp, fft, math"
1988,E,Range Minimum Sum,2300.0,"binary search, brute force, data structures, divide and conquer, implementation"
1988,D,The Omnipotent Monster Killer,2000.0,"brute force, dfs and similar, dp, trees"
1988,C,Increasing Sequence with Fixed OR,1300.0,"bitmasks, constructive algorithms, greedy"
1988,B,Make Majority,900.0,"greedy, implementation"
1988,A,Split the Multiset,900.0,"brute force, greedy, implementation, math"
1987,H,Fumo Temple,3500.0,interactive
1987,G2,Spinning Round (Hard Version),3500.0,"divide and conquer, dp, trees"
1987,G1,Spinning Round (Easy Version),2900.0,"divide and conquer, dp, trees"
1987,F2,Interesting Problem (Hard Version),2600.0,dp
1987,F1,Interesting Problem (Easy Version),2500.0,dp
1987,E,Wonderful Tree!,2000.0,"brute force, data structures, dfs and similar, dsu, greedy, trees"
1987,D,World is Mine,1800.0,"dp, games"
1987,C,Basil's Garden,1200.0,"dp, greedy"
1987,B,K-Sort,1000.0,greedy
1987,A,Upload More RAM,800.0,"greedy, math"
1986,G2,Permutation Problem (Hard Version),2500.0,"brute force, data structures, hashing, math, number theory"
1986,G1,Permutation Problem (Simple Version),2200.0,"binary search, brute force, combinatorics, data structures, math, number theory"
1986,F,Non-academic Problem,1900.0,"dfs and similar, graphs, trees"
1986,E,Beautiful Array,1700.0,"greedy, math, number theory, sortings"
1986,D,Mathematical Problem,1400.0,"brute force, dp, greedy, implementation, math, two pointers"
1986,C,Update Queries,1100.0,"data structures, greedy, sortings"
1986,B,Matrix Stabilization,1000.0,"brute force, data structures, greedy, sortings"
1986,A,X Axis,800.0,"brute force, geometry, math, sortings"
1985,H2,Maximize the Largest Component (Hard Version),2200.0,"data structures, dfs and similar, dp, dsu, implementation"
1985,H1,Maximize the Largest Component (Easy Version),1700.0,"brute force, data structures, dfs and similar, dsu, graphs, implementation"
1985,G,D-Function,1600.0,"combinatorics, math, number theory"
1985,F,Final Boss,1500.0,"binary search, data structures"
1985,E,Secret Box,1200.0,"brute force, combinatorics, math"
1985,D,Manhattan Circle,900.0,"implementation, math"
1985,C,Good Prefixes,1000.0,greedy
1985,B,Maximum Multiple Sum,800.0,"brute force, math, number theory"
1985,A,Creating Words,800.0,"implementation, strings"
1984,H,Tower Capturing,3300.0,"combinatorics, dp, geometry"
1984,G,Magic Trick II,3200.0,"constructive algorithms, implementation, sortings"
1984,F,Reconstruction,2500.0,"brute force, dp, math"
1984,E,Shuffle,2400.0,"dp, greedy, trees"
1984,D,''a'' String Problem,2000.0,"brute force, hashing, implementation, math, string suffix structures, strings"
1984,C2,Magnitude (Hard Version),1700.0,"combinatorics, dp, greedy, math"
1984,C1,Magnitude (Easy Version),1300.0,"dp, greedy, math"
1984,B,Large Addition,1100.0,"implementation, math"
1984,A,Strange Splitting,800.0,constructive algorithms
1983,G,Your Loss,3000.0,"bitmasks, brute force, dp, trees"
1983,F,array-value,2500.0,"binary search, bitmasks, data structures, greedy, two pointers"
1983,E,I Love Balls,2300.0,"combinatorics, math, probabilities"
1983,D,Swap Dilemma,1700.0,"constructive algorithms, data structures, divide and conquer, greedy, math, sortings"
1983,C,Have Your Cake and Eat It Too,1400.0,"binary search, brute force, greedy, implementation"
1983,B,Corner Twist,1200.0,"constructive algorithms, greedy, implementation, math"
1983,A,Array Divisibility,800.0,"constructive algorithms, math"
1982,F,Sorting Problem Again,2600.0,"binary search, data structures, sortings"
1982,E,Number of k-good subarrays,2300.0,"bitmasks, brute force, combinatorics, divide and conquer, dp, math, meet-in-the-middle"
1982,D,Beauty of the mountains,1700.0,"brute force, data structures, implementation, math, number theory"
1982,C,Boring Day,1200.0,"binary search, data structures, dp, greedy, two pointers"
1982,B,Collatz Conjecture,1200.0,"brute force, implementation, math, number theory"
1982,A,Soccer,800.0,"greedy, implementation, math, sortings"
1981,F,Turtle and Paths on a Tree,3000.0,"data structures, dp, trees"
1981,E,Turtle and Intersected Segments,2600.0,"data structures, dsu, graphs, greedy"
1981,D,Turtle and Multiplication,2400.0,"constructive algorithms, dfs and similar, graphs, number theory"
1981,C,Turtle and an Incomplete Sequence,1800.0,"bitmasks, brute force, constructive algorithms, greedy, implementation, math"
1981,B,Turtle and an Infinite Sequence,1300.0,"bitmasks, math"
1981,A,Turtle and Piggy Are Playing a Game,800.0,"brute force, greedy, math"
1980,G,Yasya and the Mysterious Tree,2300.0,"bitmasks, data structures, dfs and similar, graphs, greedy, strings, trees"
1980,F2,Field Division (hard version),2400.0,"math, sortings"
1980,F1,Field Division (easy version),1900.0,"data structures, math, sortings"
1980,E,Permutation of Rows and Columns,1600.0,"constructive algorithms, data structures, greedy, hashing, implementation, math, matrices, sortings"
1980,D,GCD-sequence,1400.0,"greedy, implementation, math, number theory"
1980,C,Sofia and the Lost Operations,1300.0,"constructive algorithms, greedy"
1980,B,Choosing Cubes,800.0,sortings
1980,A,Problem Generator,800.0,math
1979,F,Kostyanych's Theorem,2900.0,"brute force, constructive algorithms, graphs, interactive"
1979,E,Manhattan Triangle,2400.0,"binary search, constructive algorithms, data structures, geometry, implementation, two pointers"
1979,D,Fixing a Binary String,1800.0,"bitmasks, brute force, constructive algorithms, dp, greedy, hashing, strings"
1979,C,Earning on Bets,1200.0,"binary search, combinatorics, constructive algorithms, number theory"
1979,B,XOR Sequences,1000.0,"bitmasks, greedy"
1979,A,Guess the Maximum,800.0,"brute force, greedy, implementation"
1978,F,Large Graph,2400.0,"data structures, dfs and similar, dsu, graphs, number theory, two pointers"
1978,E,Computing Machine,2000.0,"brute force, data structures, dp, greedy, implementation"
1978,D,Elections,1600.0,"data structures, greedy, implementation, math"
1978,C,Manhattan Permutations,1300.0,"constructive algorithms, data structures, greedy, implementation, math"
1978,B,New Bakery,800.0,"binary search, greedy, math, ternary search"
1978,A,Alice and Books,800.0,"constructive algorithms, greedy, sortings"
1977,E,Tensor,2600.0,"constructive algorithms, graphs, interactive"
1977,D,XORificator,2300.0,"bitmasks, brute force, greedy, hashing"
1977,C,Nikita and LCM,1900.0,"brute force, data structures, dp, greedy, math, number theory, sortings"
1977,B,Binary Colouring,1100.0,"bitmasks, constructive algorithms, greedy, math"
1977,A,Little Nikita,800.0,math
1976,F,Remove Bridges,2800.0,"data structures, dfs and similar, dp, greedy, sortings, trees"
1976,E,Splittable Permutations,2500.0,"combinatorics, data structures, dfs and similar, greedy, math, trees"
1976,D,Invertible Bracket Sequences,2000.0,"binary search, combinatorics, data structures, divide and conquer, implementation, two pointers"
1976,C,Job Interview,1600.0,"binary search, dp, greedy, implementation, two pointers"
1976,B,Increase/Decrease/Copy,1100.0,"greedy, implementation"
1976,A,Verify Password,800.0,"implementation, sortings, strings"
1975,I,Mind Bloom,3500.0,dp
1975,H,378QAQ and Core,3500.0,"greedy, strings"
1975,G,Zimpha Fan Club,3000.0,"fft, greedy, math, strings"
1975,F,Set,2600.0,"bitmasks, brute force, combinatorics, dfs and similar, divide and conquer, dp, math"
1975,E,Chain Queries,2100.0,"binary search, data structures, dfs and similar, implementation, trees"
1975,D,Paint the Tree,1700.0,"brute force, dfs and similar, dp, greedy, shortest paths, trees"
1975,C,Chamo and Mocha's Array,1200.0,"binary search, brute force, greedy"
1975,B,378QAQ and Mocha's Array,1000.0,"brute force, greedy, math, sortings"
1975,A,Bazoka and Mocha's Array,800.0,"brute force, greedy, implementation, sortings"
1974,G,Money Buys Less Happiness Now ,2000.0,"data structures, greedy, sortings"
1974,F,Cutting Game,1900.0,"binary search, brute force, data structures, implementation, sortings, two pointers"
1974,E,Money Buys Happiness,1800.0,dp
1974,D,Ingenuity-2,1400.0,"constructive algorithms, greedy, implementation"
1974,C,Beautiful Triple Pairs,1400.0,"combinatorics, data structures"
1974,B,Symmetric Encoding,800.0,"implementation, sortings, strings"
1974,A,Phone Desktop,800.0,"greedy, math"
1973,F,Maximum GCD Sum Queries,3100.0,"bitmasks, brute force, dp, implementation, number theory"
1973,E,"Cat, Fox and Swaps ",2500.0,"graphs, math, sortings"
1973,D,"Cat, Fox and Maximum Array Split",2400.0,"brute force, interactive, math"
1973,C,"Cat, Fox and Double Maximum",1700.0,"constructive algorithms, greedy, implementation, math, sortings"
1973,B,"Cat, Fox and the Lonely Array",1300.0,"binary search, bitmasks, data structures, greedy, math, two pointers"
1973,A,Chess For Three,900.0,"brute force, dp, implementation, math"
1972,B,Coin Games,900.0,games
1972,A,Contest Proposal,800.0,"brute force, greedy, two pointers"
1971,H,±1,2100.0,"2-sat, dfs and similar, graphs"
1971,G,XOUR,1700.0,"data structures, dsu, sortings"
1971,F,Circle Perimeter,1600.0,"binary search, brute force, dfs and similar, geometry, implementation, math"
1971,E,Find the Car,1500.0,"binary search, math, sortings"
1971,D,Binary Cut,1100.0,"dp, greedy, implementation, sortings, strings"
1971,C,Clock and Strings,900.0,implementation
1971,B,Different String,800.0,"implementation, strings"
1971,A,My First Sorting Problem,800.0,"implementation, sortings"
1970,G3,Min-Fund Prison (Hard),2400.0,"bitmasks, dfs and similar, dp, graphs, trees"
1970,G2,Min-Fund Prison (Medium),2200.0,"brute force, dfs and similar, dp, graphs, trees"
1970,G1,Min-Fund Prison (Easy),1900.0,"dfs and similar, trees"
1970,F3,Playing Quidditch (Hard),2300.0,implementation
1970,F2,Playing Quidditch (Medium),2300.0,implementation
1970,F1,Playing Quidditch (Easy),2300.0,implementation
1970,E3,Trails (Hard),2200.0,"dp, matrices"
1970,E2,Trails (Medium),2000.0,"dp, matrices"
1970,E1,Trails (Easy),1800.0,dp
1970,D3,Arithmancy (Hard),3100.0,interactive
1970,D2,Arithmancy (Medium),2600.0,"constructive algorithms, interactive, probabilities, strings"
1970,D1,Arithmancy (Easy),2100.0,"brute force, constructive algorithms, interactive, strings"
1970,C3,Game on Tree (Hard),1900.0,"dfs and similar, dp, games, trees"
1970,C2,Game on Tree (Medium),1700.0,"dfs and similar, dp, games, trees"
1970,C1,Game on Tree (Easy),1400.0,games
1970,B3,Exact Neighbours (Hard),2300.0,constructive algorithms
1970,B2,Exact Neighbours (Medium),2100.0,constructive algorithms
1970,B1,Exact Neighbours (Easy),1900.0,constructive algorithms
1970,A3,Balanced Unshuffle (Hard),2400.0,"constructive algorithms, trees"
1970,A2,Balanced Unshuffle (Medium),2400.0,"brute force, constructive algorithms, trees"
1970,A1,Balanced Shuffle (Easy),1000.0,"implementation, sortings"
1969,F,Card Pairing,3000.0,"dp, greedy, hashing, implementation"
1969,E,Unique Array,2400.0,"binary search, data structures, divide and conquer, dp, greedy"
1969,D,Shop Game,1900.0,"data structures, greedy, math, sortings"
1969,C,Minimizing the Sum,1700.0,"dp, implementation"
1969,B,Shifts and Sorting,1000.0,"constructive algorithms, greedy"
1969,A,Two Friends,800.0,"constructive algorithms, implementation, math"
1968,G2,Division + LCP (hard version),2200.0,"binary search, brute force, data structures, dp, hashing, math, string suffix structures, strings"
1968,G1,Division + LCP (easy version),1900.0,"binary search, data structures, dp, hashing, string suffix structures, strings"
1968,F,Equal XOR Segments,1800.0,"binary search, data structures"
1968,E,Cells Arrangement,1600.0,constructive algorithms
1968,D,Permutation Game,1300.0,"brute force, dfs and similar, games, graphs, greedy, math"
1968,C,Assembly via Remainders,1000.0,"constructive algorithms, number theory"
1968,B,Prefiquence,800.0,"greedy, two pointers"
1968,A,Maximize?,800.0,"brute force, math, number theory"
1967,F,Next and Prev,3200.0,"brute force, data structures, implementation"
1967,E2,Again Counting Arrays (Hard Version),3500.0,"combinatorics, dp, math"
1967,E1,Again Counting Arrays (Easy Version),3100.0,"combinatorics, dp, fft, math"
1967,D,Long Way to be Non-decreasing,2800.0,"binary search, dfs and similar, graphs, implementation, shortest paths, two pointers"
1967,C,Fenwick Tree,2300.0,"bitmasks, brute force, combinatorics, data structures, dp, math, trees"
1967,B2,Reverse Card (Hard Version),2200.0,"brute force, math, number theory"
1967,B1,Reverse Card (Easy Version),1400.0,"brute force, math, number theory"
1967,A,Permutation Counting,1400.0,"binary search, greedy, implementation, math, sortings"
1966,B,Rectangle Filling,1100.0,"constructive algorithms, implementation"
1966,A,Card Exchange,800.0,"constructive algorithms, games, greedy"
1965,F,Conference,3300.0,"data structures, flows"
1965,E,Connected Cubes,3100.0,"constructive algorithms, games"
1965,D,Missing Subarray Sum,2900.0,constructive algorithms
1965,C,Folding Strip,2300.0,"constructive algorithms, greedy, strings"
1965,B,Missing Subsequence Sum,1800.0,"bitmasks, constructive algorithms, greedy, number theory"
1965,A,Everything Nim,1400.0,"games, greedy, math, sortings"
1958,J,Necromancer,3200.0,*special
1958,I,Equal Trees,3100.0,"*special, graphs, meet-in-the-middle"
1958,H,Composite Spells,2600.0,"*special, dp"
1958,G,Observation Towers,2400.0,*special
1958,F,Narrow Paths,2000.0,"*special, combinatorics"
1958,E,Yet Another Permutation Constructive,1900.0,"*special, constructive algorithms"
1958,D,Staircase,1600.0,*special
1958,C,Firewood,1500.0,*special
1958,B,Clock in the Pool,1400.0,"*special, math"
